Link, Anchor Text
"http://www.thursdaycontra.com/~spuds/tunes/reels/DowntheBrae.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/DrowsyMaggie.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/DrumsGuns.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Dubuque.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/DucksPond.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/EddiesReel.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Egans_D.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/EliGreenes.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ElzicsFarewell.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Eugene.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/EvitGabriel.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/F-Bomb.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Fairbanks.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Fairbanks2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FarFromHome.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FarewellBachelor.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FarewellBachelorHar.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FarewellWhiskey.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FatherKelly.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Fishers.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FlopEardMule.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FlopEaredMule2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FlowersEdin.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Floyds.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/FlyAround.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/fortysecond.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/frosty.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GalwayBelle.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GalwayHP.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GaspeReel.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GigueTerre.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GirlILeftBehind.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GirlILeftBehind_2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GirlBlueDress.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GloucesterGirl.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GoListSailor.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GoldenSlippers_G.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GoldenSlippers.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GoodTongue.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GoodTongueSimple.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GooseyBoy.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GrandeChaine.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Grasshopper.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GreenFieldsAmerica.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GreenMeadow.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GreenMtPet.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GreenMtPet2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GreenWillis.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/GrowlGrumb.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HayforTwo.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HeadlessHorseman.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HellHot.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HollowPoplar.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HomEdPar.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HoraceHanesworth.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HughyShorty.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HungarianGypsy.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HuntingBuffaloA.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/HuntingBuffalo.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/IcePond.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/BootsMaggie.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/BootsMaggieTrans.abc", abc
