Link, Anchor Text
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/FirstNoel.abc", FirstNoel.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/First_Noel.abc", First_Noel.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/FlowerOfScotland.abc", FlowerOfScotland.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Flower_Of_Scotland.abc", Flower_Of_Scotland.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/GaryOwen.abc", GaryOwen.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Gary_Owen.abc", Gary_Owen.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/GatheringOfTheClans.abc", GatheringOfTheClans.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Gathering_Of_The_Clans.abc", Gathering_Of_The_Clans.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/GodRestYeMerryGentlemen.abc", GodRestYeMerryGentlemen.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/God_Rest_Ye_Merry_Gentlemen.abc", God_Rest_Ye_Merry_Gentlemen.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/GravelWalk.abc", GravelWalk.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Gravel_Walk.abc", Gravel_Walk.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/GreenSleeves.abc", GreenSleeves.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HUMWHISK.abc", HUMWHISK.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HappyBirthday.abc", HappyBirthday.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Happy_Birthday.abc", Happy_Birthday.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HarkTheHeraldAngelsSing.abc", HarkTheHeraldAngelsSing.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Hark_The_Herald_Angels_Sing.abc", Hark_The_Herald_Angels_Sing.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HectorTheHero.abc", HectorTheHero.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Hector_The_Hero.abc", Hector_The_Hero.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HielandLaddie.abc", HielandLaddie.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Hieland_Laddie.abc", Hieland_Laddie.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HighGermany.abc", HighGermany.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/High_Germany.abc", High_Germany.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HillsOfConnemara.abc", HillsOfConnemara.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Hills_Of_Connemara.abc", Hills_Of_Connemara.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HouseOfTheRisingSun.abc", HouseOfTheRisingSun.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/House_Of_The_Rising_Sun.abc", House_Of_The_Rising_Sun.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HumoursOfWhiskey1.abc", HumoursOfWhiskey1.abc
