Link, Anchor Text
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SailorsWife.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SarahsJig.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/ScarceTatties.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SeanRyans.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/Shandon_Bells.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SmashWindows.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/Snowdrops.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SpringFever.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/Stan_Chapmans.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/StarGarter.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/StoolRepent.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SusieZebraFinch.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SwallowtailJig.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/SwedishJig.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/TampicoRoad.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/TampicoRoad_Em.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/TarRoadSligo.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/TenpennyBit.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/Tobins.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/ToneRowe.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/TopCorner.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/TopCorkRoad.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/ToriBarones.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/WhitePetticoat.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/Wellington.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/jigs/WildOne.abc", abc
